material_id,date,inventory_quantity,plant_id,country
8800867,2021-04-01,1812.7662034879997,44005281,India
8800864,2021-12-01,8143.6124282752335,44005286,Pakistan
8800865,2023-06-01,2911.2509402127926,44005289,Bangladesh
8800869,2020-06-01,1133.9674528898095,44005289,Pakistan
8800870,2020-12-01,765.3978147014458,44005283,Pakistan
8800871,2021-04-01,12464.88110439659,44005281,Pakistan
8800866,2024-04-01,7554.266588767881,44005282,Bangladesh
8800863,2020-08-01,579.7933898601137,44005280,Pakistan
8800870,2022-02-01,583.0336126048073,44005286,Pakistan
8800867,2024-05-01,1812.1374837743754,44005288,Pakistan
8800868,2024-03-01,35343.69238449729,44005285,Pakistan
8800869,2020-07-01,1417.9338891720354,44005283,Pakistan
8800863,2020-06-01,526.3272813336812,44005282,Bangladesh
8800864,2021-11-01,35809.936834352615,44005286,Pakistan
8800862,2024-01-01,1053.8375222729546,44005281,Bangladesh
8800865,2020-02-01,1900.2775427009574,44005283,India
8800865,2022-07-01,3071.496062741916,44005286,Bangladesh
8800868,2022-06-01,5188.105274973552,44005280,Pakistan
8800863,2021-08-01,602.6563803846257,44005281,India
8800863,2022-12-01,623.7149132172899,44005284,Pakistan
8800866,2023-05-01,6170.041664965117,44005283,Turkey
8800863,2020-07-01,420.85156590147994,44005280,Bangladesh
8800867,2020-02-01,297.9652660657511,44005281,Turkey
8800869,2023-07-01,1255.537914921707,44005282,India
8800868,2022-03-01,49736.632893283524,44005286,Pakistan
8800863,2022-04-01,3548.442565455043,44005281,India
8800866,2022-05-01,7935.082919264594,44005280,Turkey
8800864,2022-11-01,37587.35266661445,44005287,Bangladesh
8800868,2021-04-01,37879.640654955765,44005281,Pakistan
8800867,2020-01-01,322.00103627158666,44005282,India
8800863,2020-11-01,3753.74279994863,44005289,Pakistan
8800865,2023-02-01,2380.4958363840146,44005282,Turkey
8800865,2024-10-01,11995.895039395187,44005282,Bangladesh
8800862,2020-12-01,1018.6064763727131,44005287,Bangladesh
8800865,2024-07-01,2630.6933851068397,44005282,Bangladesh
8800864,2020-12-01,5514.051134316215,44005280,Turkey
8800864,2024-04-01,36040.87240235434,44005282,Bangladesh
8800868,2021-05-01,38751.81226052973,44005281,Pakistan
8800865,2024-05-01,15705.58368486279,44005280,Turkey
8800870,2021-06-01,628.4478137171182,44005280,Turkey
8800869,2020-07-01,1254.1301157106782,44005283,Turkey
8800862,2024-06-01,1424.523971776181,44005280,Pakistan
8800868,2023-09-01,34488.402938410225,44005283,Bangladesh
8800863,2021-06-01,698.8286593625207,44005289,Bangladesh
8800871,2023-07-01,2423.7652366542547,44005284,Bangladesh
8800869,2024-04-01,6302.998365627598,44005286,Bangladesh
8800865,2022-08-01,2087.628533043549,44005281,India
8800864,2023-04-01,31361.925077802054,44005283,Turkey
8800866,2022-02-01,1057.1966337038857,44005280,Bangladesh
8800871,2022-10-01,17829.171617852662,44005284,Pakistan
8800865,2023-04-01,17311.36258673837,44005280,India
8800862,2023-10-01,7584.853351548898,44005280,Pakistan
8800870,2023-04-01,2582.561239904779,44005283,Turkey
8800863,2023-02-01,513.6633589912747,44005281,Turkey
8800864,2022-07-01,8283.06517193927,44005284,Bangladesh
8800865,2022-06-01,2035.893151487889,44005288,Bangladesh
8800867,2021-08-01,310.25929392772684,44005280,India
8800864,2021-11-01,41918.45752593236,44005283,Pakistan
8800863,2021-07-01,701.4358661029349,44005282,Turkey
8800871,2020-10-01,13261.078965930437,44005280,Pakistan
8800871,2021-04-01,11133.946600318604,44005284,India
8800870,2023-09-01,4077.3470377123194,44005281,Bangladesh
8800862,2021-03-01,9392.327114402271,44005287,Pakistan
8800863,2024-12-01,522.9990024062284,44005288,Pakistan
8800863,2021-03-01,3082.131436157988,44005284,Pakistan
8800868,2022-08-01,7505.375231112302,44005282,Turkey
8800868,2023-03-01,46214.75686742573,44005288,Bangladesh
8800871,2021-09-01,9464.216056794145,44005287,Pakistan
8800868,2022-06-01,6260.374890870983,44005289,Pakistan
8800868,2020-12-01,6649.405299112114,44005288,Bangladesh
8800865,2023-01-01,2066.731225645831,44005285,Pakistan
8800869,2020-01-01,1176.614589283608,44005282,Bangladesh
8800863,2022-11-01,3416.135790993369,44005280,Pakistan
8800866,2020-04-01,6253.974961999628,44005282,Bangladesh
8800864,2022-07-01,7078.072407215955,44005282,Pakistan
8800868,2020-11-01,29686.063341575093,44005286,Bangladesh
8800869,2022-09-01,7358.517847339804,44005281,Turkey
8800862,2023-04-01,8834.630659761662,44005288,Pakistan
8800871,2022-04-01,11632.632363610406,44005283,Pakistan
8800863,2021-11-01,4379.6825003519625,44005280,Turkey
8800871,2024-07-01,2906.2386139698624,44005282,Turkey
8800867,2023-12-01,191.92126954686577,44005285,Bangladesh
8800869,2021-11-01,5777.6251297259905,44005287,Pakistan
8800866,2023-02-01,1281.0847720037107,44005283,Bangladesh
8800863,2020-09-01,3667.9623773229864,44005285,Bangladesh
8800871,2023-03-01,13258.812988500418,44005280,India
8800868,2024-09-01,30429.490733732477,44005286,Pakistan
8800865,2024-04-01,14780.884737005377,44005284,Pakistan
8800870,2024-06-01,669.7757267815392,44005286,Bangladesh
8800868,2024-06-01,6861.550773587644,44005287,Bangladesh
8800864,2021-11-01,34580.80037890762,44005280,Bangladesh
8800870,2022-05-01,4238.176562157738,44005288,Pakistan
8800864,2023-09-01,31196.90399698126,44005283,Pakistan
8800866,2020-09-01,5912.8511150928825,44005285,Pakistan
8800868,2021-06-01,4914.47501251962,44005284,Pakistan
8800867,2020-02-01,332.6406403620339,44005282,Bangladesh
8800863,2021-10-01,3915.9936141268563,44005280,Pakistan
8800870,2024-08-01,610.7321386384228,44005281,Turkey
8800863,2023-06-01,449.8087008533989,44005283,Bangladesh
8800869,2022-10-01,7902.79011041808,44005287,Pakistan
8800867,2021-01-01,267.51743222237803,44005289,Bangladesh
8800870,2022-04-01,2666.6777584094357,44005284,Bangladesh
8800871,2022-10-01,11006.312494224814,44005280,Turkey
8800865,2023-09-01,11026.755647917274,44005288,Bangladesh
8800866,2024-07-01,1010.2467784084763,44005280,Turkey
8800870,2024-02-01,637.1074009516178,44005288,Pakistan
8800868,2023-04-01,25298.487239905364,44005282,India
8800867,2021-04-01,1672.2352623784434,44005282,India
8800870,2024-09-01,2041.402587062269,44005280,Turkey
8800864,2022-01-01,5166.238224382518,44005286,Bangladesh
8800865,2023-10-01,12359.736000072266,44005280,Pakistan
8800868,2024-06-01,6324.059637219803,44005284,Pakistan
8800866,2023-03-01,9545.70496915918,44005287,Pakistan
8800869,2021-12-01,995.5846181667487,44005285,Bangladesh
8800871,2023-03-01,16447.813967445934,44005280,Turkey
8800862,2024-03-01,8809.113951650526,44005284,Turkey
8800869,2023-09-01,6067.358630806217,44005286,Bangladesh
8800868,2022-05-01,23738.248882289732,44005280,Turkey
8800869,2020-04-01,5124.360635363005,44005282,Bangladesh
8800867,2022-05-01,1585.863846106681,44005282,Pakistan
8800870,2020-06-01,594.4327096286313,44005282,India
8800871,2022-06-01,3144.602308774692,44005281,Turkey
8800867,2022-01-01,318.29686081357636,44005286,Pakistan
8800869,2022-01-01,880.669300515256,44005280,Turkey
8800863,2023-08-01,704.9564374624646,44005287,Bangladesh
8800865,2024-07-01,1964.533720079949,44005285,Bangladesh
8800862,2020-01-01,1002.3781691441752,44005282,Turkey
8800865,2022-01-01,1604.2233104466088,44005283,Bangladesh
8800863,2022-06-01,593.2084127935275,44005288,Bangladesh
8800869,2022-08-01,951.6684830179075,44005285,Bangladesh
8800868,2024-02-01,5691.185336000067,44005281,Pakistan
8800869,2021-05-01,7296.057705091005,44005286,Bangladesh
8800867,2024-07-01,331.67986100555913,44005287,Pakistan
8800866,2020-11-01,5634.728028608882,44005284,India
8800870,2020-07-01,685.8745743822292,44005285,Bangladesh
8800864,2023-12-01,6140.4744662897765,44005281,Bangladesh
8800862,2021-10-01,5728.170301045898,44005280,Bangladesh
8800864,2020-05-01,25265.075979672278,44005280,Pakistan
8800867,2024-10-01,1399.0478757741932,44005281,Turkey
8800870,2022-10-01,3010.3112123314327,44005287,Bangladesh
8800865,2023-10-01,12853.556899564017,44005286,Pakistan
8800867,2021-03-01,1592.8772868306476,44005284,Bangladesh
8800867,2020-12-01,367.03531708053674,44005281,Pakistan
8800865,2020-11-01,18998.116625534298,44005281,Pakistan
8800871,2022-09-01,11284.600590181954,44005284,Turkey
8800867,2022-12-01,290.79004503001306,44005289,Bangladesh
8800866,2021-02-01,1094.1135789198945,44005281,Bangladesh
8800862,2021-11-01,6557.185667394266,44005280,India
8800870,2020-12-01,571.2200760860592,44005281,Pakistan
8800862,2021-05-01,7373.174128285289,44005282,Pakistan
8800869,2021-05-01,8419.085040720063,44005285,Pakistan
8800867,2021-11-01,1613.9056745910423,44005289,Bangladesh
8800869,2023-12-01,1092.140959029543,44005281,Bangladesh
8800866,2021-03-01,7505.844179069108,44005287,Bangladesh
8800867,2023-03-01,1502.8950535510207,44005282,Turkey
8800863,2020-04-01,2619.6837359277147,44005281,Pakistan
8800865,2023-09-01,13496.529693941067,44005280,Turkey
8800865,2020-12-01,2102.1668946222135,44005281,Turkey
8800862,2021-07-01,1121.881743127956,44005288,Bangladesh
8800865,2023-04-01,10309.796378454927,44005284,Bangladesh
8800871,2021-02-01,1899.1059415697353,44005283,Turkey
8800869,2021-02-01,1038.1680751823403,44005283,India
8800862,2023-07-01,1319.8559646350616,44005282,Turkey
8800865,2022-12-01,2779.100549914038,44005283,Pakistan
8800869,2023-08-01,1265.2150423291278,44005288,Pakistan
8800862,2024-05-01,7929.552114434253,44005282,Bangladesh
8800870,2024-10-01,4371.926600782104,44005285,Bangladesh
8800870,2021-09-01,4078.0929248134653,44005288,Pakistan
8800868,2020-01-01,6431.921392438093,44005282,Pakistan
8800864,2022-09-01,26629.202210152474,44005282,Pakistan
8800871,2024-12-01,3106.6035789879056,44005289,Bangladesh
8800870,2023-06-01,538.0389527784948,44005285,Pakistan
8800863,2022-02-01,507.4111868914398,44005289,Pakistan
8800862,2024-08-01,1371.4040314605445,44005284,Turkey
8800871,2021-07-01,2451.4455650413324,44005281,Bangladesh
8800862,2020-05-01,6294.819412572466,44005280,India
8800868,2023-11-01,29969.229430414878,44005286,Pakistan
8800869,2024-12-01,876.6578757051686,44005283,Bangladesh
8800871,2022-08-01,2749.836795060742,44005284,Bangladesh
8800870,2021-08-01,704.0454479306084,44005280,India
8800862,2023-06-01,1144.277884602638,44005283,India
8800871,2022-04-01,6966.277326660663,44005281,India
8800862,2021-01-01,1055.0380389978948,44005287,Pakistan
8800868,2024-04-01,37425.159840732085,44005284,India
8800864,2023-09-01,27207.079298861965,44005284,Pakistan
8800863,2021-10-01,3375.8716834804377,44005283,Pakistan
8800864,2024-08-01,6025.065599501977,44005280,Bangladesh
8800869,2024-07-01,1377.464462001637,44005280,Bangladesh
8800871,2023-03-01,11601.637087951494,44005288,Bangladesh
8800865,2021-03-01,15066.107283999692,44005283,Turkey
8800862,2021-06-01,1054.3854262865157,44005282,India
8800870,2022-12-01,590.9042465416511,44005288,Pakistan
8800866,2022-06-01,1289.3987529104356,44005283,Bangladesh
8800863,2020-03-01,3606.4974333936966,44005283,Bangladesh
8800868,2021-08-01,5866.4851904659245,44005287,Bangladesh
8800870,2021-07-01,790.6126324709982,44005283,Bangladesh
8800862,2022-01-01,1701.923889865532,44005287,Bangladesh
8800869,2024-06-01,1259.5168535551052,44005284,Pakistan
8800865,2024-01-01,2389.755310203767,44005286,Bangladesh
8800865,2023-08-01,2626.4220684952807,44005289,Bangladesh
8800870,2020-05-01,3767.410223969226,44005284,Turkey
8800870,2021-03-01,3435.0914685308044,44005280,Pakistan
8800866,2020-02-01,1262.600219312882,44005280,Pakistan
8800869,2023-03-01,7610.828916446299,44005285,Pakistan
8800865,2020-08-01,2676.506298003111,44005288,Pakistan
8800863,2022-02-01,623.1459346989651,44005285,Pakistan
8800869,2021-04-01,5678.186081891819,44005283,India
8800868,2022-04-01,27547.89683142801,44005288,Pakistan
8800869,2020-07-01,917.8666569254751,44005285,Bangladesh
8800868,2020-03-01,29705.74673357715,44005281,Bangladesh
8800869,2021-06-01,986.4233063144767,44005287,Pakistan
8800871,2022-02-01,1959.7428210986827,44005280,Turkey
8800865,2021-10-01,15082.041529926502,44005285,Bangladesh
8800868,2022-12-01,5258.113135575613,44005281,Pakistan
8800870,2023-03-01,3222.8266053435304,44005289,Bangladesh
8800868,2023-07-01,6322.955810089265,44005283,Pakistan
8800867,2023-12-01,289.6462562083975,44005281,India
8800866,2022-08-01,1318.0176209041133,44005282,Bangladesh
8800867,2022-09-01,1669.6759091283404,44005286,Pakistan
8800867,2021-07-01,376.5331112218999,44005284,Turkey
8800864,2022-05-01,36490.42236975197,44005287,Pakistan
8800862,2022-02-01,1359.1137774817823,44005286,Bangladesh
8800866,2020-02-01,882.1571447236228,44005280,Turkey
8800863,2023-09-01,2645.527837544341,44005284,Bangladesh
8800871,2021-11-01,10889.189753483659,44005280,India
8800862,2020-03-01,5345.4472788345465,44005284,India
8800868,2022-08-01,5765.402564377699,44005284,Bangladesh
8800864,2020-05-01,34760.68937923027,44005280,Bangladesh
8800866,2022-09-01,7387.143322849756,44005284,Bangladesh
8800870,2022-05-01,4203.264908390711,44005282,Pakistan
8800870,2021-08-01,560.1745086961544,44005284,Turkey
8800866,2020-12-01,1487.7553655219067,44005286,Pakistan
8800867,2021-07-01,279.93033538987436,44005284,Pakistan
8800867,2021-05-01,1587.3616215731847,44005281,Bangladesh
8800867,2020-08-01,289.0604653701046,44005287,Bangladesh
8800870,2024-12-01,583.5274452684514,44005287,Pakistan
8800864,2022-12-01,6347.505314758715,44005284,India
8800863,2022-11-01,3484.830307788685,44005283,India
8800870,2022-12-01,531.5120759383537,44005284,Turkey
8800866,2022-01-01,1408.43911269516,44005287,Bangladesh
8800871,2023-03-01,16646.599179424753,44005289,Pakistan
8800862,2021-04-01,6989.260421835522,44005282,India
8800864,2024-03-01,36149.63667822337,44005283,Turkey
8800864,2022-03-01,37717.39544002951,44005284,Turkey
8800869,2023-12-01,1265.8495103590894,44005283,Bangladesh
8800864,2023-09-01,32868.38803035868,44005280,India
8800862,2022-03-01,6197.817957758549,44005282,Pakistan
8800867,2022-01-01,286.80904004071215,44005284,India
8800867,2021-01-01,220.00512995788932,44005286,Pakistan
8800871,2023-05-01,14977.33330935012,44005281,Bangladesh
8800871,2024-07-01,2603.3562949013053,44005282,Pakistan
8800867,2022-10-01,1464.646282491907,44005282,Bangladesh
8800868,2021-03-01,34963.776823235035,44005287,Bangladesh
8800867,2020-05-01,1730.496297086978,44005280,Bangladesh
8800863,2020-10-01,3699.882651877628,44005281,Turkey
8800871,2020-10-01,11032.300468479585,44005289,Bangladesh
8800863,2021-10-01,3296.5887215293446,44005280,Turkey
8800864,2021-10-01,43280.92567890607,44005282,Turkey
8800864,2021-09-01,23430.152464704952,44005284,India
8800868,2021-06-01,5674.474329241193,44005285,Pakistan
8800871,2022-03-01,13740.335154332852,44005289,Pakistan
8800864,2020-07-01,6230.263493460196,44005287,Pakistan
8800867,2023-08-01,257.7760835612215,44005284,Turkey
8800871,2020-12-01,1780.3134694129772,44005288,Bangladesh
8800864,2021-04-01,51196.72769044389,44005288,Pakistan
8800862,2023-05-01,7891.891193495939,44005281,Pakistan
8800863,2024-05-01,3178.1025685081954,44005284,India
8800869,2024-02-01,879.285576577855,44005284,Bangladesh
8800870,2023-11-01,3324.1003245686784,44005281,Turkey
8800864,2022-09-01,29754.307325464484,44005289,Bangladesh
8800864,2020-09-01,40393.56986189497,44005281,Turkey
8800864,2023-12-01,6028.480614990071,44005283,Turkey
8800869,2024-04-01,5414.496663775345,44005285,Bangladesh
8800867,2021-11-01,1951.9871223143543,44005284,Bangladesh
8800863,2023-01-01,640.0215073260987,44005289,Bangladesh
8800869,2024-12-01,897.7049249587566,44005284,Bangladesh
8800866,2023-06-01,1677.4385602280413,44005285,Bangladesh
8800871,2024-01-01,3139.011512788099,44005281,Bangladesh
8800871,2020-12-01,2541.119986717279,44005287,Pakistan
8800871,2023-01-01,2420.8400201437644,44005289,Pakistan
8800862,2024-11-01,7144.007764594824,44005285,Pakistan
8800868,2022-04-01,33422.90077970213,44005285,Bangladesh
8800864,2024-01-01,5976.1362508279435,44005283,Turkey
8800863,2022-07-01,441.07258309820696,44005282,Turkey
8800866,2020-12-01,1288.81678966741,44005281,Turkey
8800867,2024-09-01,1422.6069973075275,44005287,Bangladesh
8800866,2022-07-01,1470.0429244223787,44005286,Bangladesh
8800868,2022-04-01,38071.320135075686,44005280,Pakistan
8800869,2023-02-01,943.3877097808781,44005286,Bangladesh
8800863,2024-05-01,3012.646021918817,44005281,Bangladesh
8800870,2024-10-01,3222.973386119796,44005289,Bangladesh
8800866,2020-07-01,1081.1750592426183,44005281,Turkey
8800868,2021-07-01,5052.929351593013,44005286,Bangladesh
8800865,2024-12-01,2227.4679301861743,44005280,Bangladesh
8800869,2020-04-01,5546.725958256678,44005288,Bangladesh
8800863,2024-02-01,530.9795215208746,44005280,Turkey
8800871,2021-04-01,12512.857064828535,44005288,Bangladesh
8800863,2021-10-01,4237.274746616987,44005288,Pakistan
8800866,2021-11-01,6363.223692272278,44005288,Bangladesh
8800868,2024-12-01,6431.308068397975,44005284,Turkey
8800865,2023-07-01,2330.334825744012,44005280,Bangladesh
8800870,2023-02-01,664.6115924518338,44005288,Bangladesh
8800870,2022-10-01,3124.5211297395876,44005289,Pakistan
8800863,2021-05-01,3292.692177966889,44005281,India
8800867,2022-07-01,358.254309702829,44005283,India
8800869,2024-10-01,6073.776710902216,44005284,Turkey
8800862,2021-06-01,1271.2419925423155,44005289,Pakistan
8800864,2022-11-01,33850.47908561593,44005281,Turkey
8800862,2021-08-01,1399.0966455190285,44005281,Bangladesh
8800868,2020-06-01,4855.695956756026,44005281,Turkey
8800863,2023-09-01,2881.017517534741,44005281,Turkey
8800868,2022-11-01,25328.71329554521,44005284,India
8800869,2020-09-01,8561.686696073584,44005280,India
8800867,2022-01-01,321.0923194829884,44005288,Pakistan
8800871,2020-01-01,2372.1786757559157,44005281,India
8800864,2024-11-01,28881.801119092834,44005288,Pakistan
8800866,2020-09-01,5960.31030879637,44005283,India
8800867,2024-04-01,2139.0897091650163,44005284,Pakistan
8800870,2023-11-01,3072.4525371398727,44005280,India
8800871,2022-10-01,12820.168210093478,44005283,India
8800867,2021-08-01,341.68956983473856,44005282,Pakistan
8800870,2020-10-01,3067.759074033036,44005280,India
8800864,2024-12-01,4821.565563389858,44005283,Bangladesh
8800864,2021-04-01,48741.2757408909,44005286,Pakistan
8800871,2024-05-01,11650.082447725386,44005280,Pakistan
8800862,2021-07-01,1189.5932330939456,44005286,Bangladesh
8800867,2021-07-01,285.8959779900388,44005282,India
8800868,2024-05-01,27415.603117326264,44005283,Pakistan
8800871,2020-07-01,3042.856149588168,44005283,India
8800866,2022-09-01,8034.17345865942,44005286,Bangladesh
8800866,2024-04-01,7602.615634682062,44005283,Pakistan
8800866,2021-07-01,1216.8109630709066,44005283,India
8800869,2021-10-01,8876.17142624885,44005284,Pakistan
8800864,2023-05-01,40742.57100098677,44005283,Bangladesh
8800866,2021-07-01,1083.7469905557368,44005283,Turkey
8800865,2024-11-01,13024.791007994532,44005288,Pakistan
8800866,2024-05-01,7040.292375448673,44005280,Pakistan
8800870,2021-07-01,728.8139759802344,44005288,Bangladesh
8800867,2023-06-01,278.4889443159645,44005284,Bangladesh
8800865,2020-08-01,2579.2638220351514,44005286,Bangladesh
8800868,2022-09-01,34915.34015018835,44005286,Bangladesh
8800871,2022-04-01,11782.5822094713,44005286,Bangladesh
8800865,2020-01-01,2946.270553207488,44005281,India
8800862,2022-03-01,7512.418466155303,44005282,India
8800868,2024-06-01,6201.645362816197,44005288,Pakistan
8800866,2022-04-01,7552.573653385356,44005280,Pakistan
8800868,2024-03-01,31179.144695638795,44005289,Pakistan
8800867,2024-02-01,333.690485289506,44005283,India
8800871,2021-07-01,1719.9558705161332,44005283,Turkey
8800866,2024-05-01,7342.785439678275,44005283,Bangladesh
8800862,2022-01-01,1203.7941816540106,44005288,Pakistan
8800867,2022-09-01,1522.8612623009872,44005288,Pakistan
8800871,2020-11-01,15588.30790018645,44005289,Bangladesh
8800871,2021-06-01,2384.1847480345205,44005280,Pakistan
8800870,2023-11-01,2749.0292918956347,44005283,Turkey
8800869,2022-06-01,1124.899213786742,44005286,Bangladesh
8800865,2023-02-01,2704.7912614287607,44005281,Bangladesh
8800864,2023-11-01,29855.76287978245,44005282,Bangladesh
8800865,2024-05-01,11274.446081583907,44005287,Bangladesh
8800869,2023-09-01,6843.361980183635,44005283,Pakistan
8800869,2023-09-01,7459.298114213605,44005283,Bangladesh
8800865,2020-10-01,16108.68122085793,44005282,India
8800863,2020-03-01,3237.9592960717023,44005281,Bangladesh
8800864,2023-11-01,37545.33311455163,44005287,Bangladesh
8800864,2021-10-01,47532.04736319209,44005281,Pakistan
8800864,2023-12-01,5409.677909933965,44005281,Turkey
8800863,2021-04-01,3740.7461521532587,44005289,Bangladesh
8800865,2024-03-01,11048.643386976299,44005283,India
8800864,2023-06-01,5406.089608156993,44005282,India
8800863,2023-07-01,586.5573974270035,44005283,Turkey
8800869,2023-03-01,7892.139059639908,44005288,Pakistan
8800863,2022-03-01,2365.2379539034678,44005287,Pakistan
8800866,2021-02-01,1218.038580596041,44005280,Bangladesh
8800864,2023-05-01,40580.28042712501,44005281,Pakistan
8800862,2020-11-01,9173.934435428846,44005281,Turkey
8800862,2024-03-01,8010.629980026115,44005283,Turkey
8800871,2022-12-01,2067.512219518142,44005281,India
8800870,2024-12-01,541.2503858025727,44005282,Bangladesh
8800865,2021-08-01,2772.280434354906,44005280,Pakistan
8800866,2024-02-01,1260.9119996834056,44005282,Bangladesh
8800870,2021-01-01,730.526591656719,44005281,Bangladesh
8800864,2024-02-01,7461.035082804861,44005285,Pakistan
8800871,2024-07-01,2493.6490560778047,44005281,Turkey
8800870,2020-11-01,4218.422654624268,44005284,Turkey
8800863,2023-04-01,3530.092300957051,44005280,India
8800864,2023-05-01,35874.90394064632,44005285,Bangladesh
8800864,2022-02-01,4519.190211886387,44005280,Pakistan
8800865,2024-05-01,16814.3506636831,44005282,India
8800867,2024-07-01,261.1253437054478,44005281,Bangladesh
8800862,2021-09-01,5728.612032957686,44005284,Turkey
8800862,2022-08-01,1097.7685320795144,44005284,Turkey
8800868,2022-12-01,6293.198030985311,44005282,Pakistan
8800865,2021-02-01,2372.856740421482,44005283,Turkey
8800869,2020-05-01,8315.232685550047,44005289,Pakistan
8800869,2024-10-01,6875.3079612841875,44005280,Pakistan
8800867,2022-05-01,2037.913036149165,44005280,Turkey
8800862,2024-11-01,6280.709692223861,44005281,Pakistan
8800868,2023-02-01,6458.55488084376,44005287,Bangladesh
8800870,2023-09-01,2242.688986867456,44005283,Pakistan
8800863,2024-12-01,597.3746643946997,44005283,Bangladesh
8800862,2020-09-01,8716.691261780132,44005286,Pakistan
8800871,2021-12-01,3314.9991859010365,44005288,Bangladesh
8800863,2022-02-01,753.6008353790287,44005282,Pakistan
8800869,2023-04-01,5608.674851344444,44005282,Bangladesh
8800866,2022-06-01,1100.7727125727492,44005287,Bangladesh
8800863,2020-01-01,757.935339644854,44005287,Bangladesh
8800871,2020-04-01,15548.990589626548,44005289,Pakistan
8800871,2024-01-01,1635.5324284362553,44005288,Pakistan
8800869,2021-10-01,7435.958051488478,44005288,Bangladesh
8800864,2022-07-01,5961.059805854205,44005280,Bangladesh
8800863,2020-07-01,644.4097365669096,44005280,Turkey
8800869,2023-12-01,1174.494129907118,44005287,Bangladesh
8800870,2024-09-01,3789.093082141113,44005281,India
8800865,2023-11-01,12157.426062264347,44005281,India
8800863,2020-07-01,491.73135372469926,44005284,Bangladesh
8800870,2024-07-01,714.8954262570996,44005288,Bangladesh
8800866,2020-04-01,6682.995874163501,44005285,Bangladesh
8800867,2024-07-01,392.731209942496,44005285,Bangladesh
8800870,2021-01-01,653.1843083069001,44005284,Bangladesh
8800867,2020-10-01,1750.5941433612563,44005287,Bangladesh
8800870,2023-10-01,3897.970286736887,44005282,Bangladesh
8800867,2023-01-01,215.6435703279471,44005284,Turkey
8800862,2020-05-01,8384.897462278572,44005285,Pakistan
8800870,2023-05-01,3885.3315737916723,44005289,Pakistan
8800870,2020-12-01,606.7480964177425,44005288,Bangladesh
8800865,2020-10-01,16598.991416458954,44005283,India
8800870,2023-10-01,3810.0603653692947,44005280,Bangladesh
8800871,2022-05-01,14266.666148787459,44005286,Pakistan
8800871,2021-01-01,2206.2837050665967,44005284,Pakistan
8800863,2020-03-01,4387.6883817093385,44005280,Bangladesh
8800868,2022-10-01,37541.398831144514,44005284,Turkey
8800863,2021-04-01,3364.674676596707,44005283,India
8800862,2024-02-01,1206.4421631781356,44005288,Bangladesh
8800866,2023-03-01,7644.102460469796,44005280,Pakistan
8800866,2021-02-01,1158.7820212760996,44005283,Bangladesh
8800869,2020-10-01,7153.557672005847,44005283,India
8800863,2022-11-01,3996.9334027951472,44005287,Bangladesh
8800870,2021-10-01,4347.778405257443,44005284,Bangladesh
8800864,2020-08-01,5455.411274639303,44005280,Turkey
8800867,2024-12-01,218.762614855757,44005285,Pakistan
8800868,2023-12-01,5911.241400062468,44005284,Turkey
8800867,2023-11-01,1267.9309315180774,44005284,India
8800868,2022-08-01,6599.832822608093,44005283,Bangladesh
8800865,2024-04-01,14630.912472389551,44005289,Pakistan
8800868,2020-08-01,4468.454979413737,44005280,Pakistan
8800870,2024-02-01,661.5666412176524,44005285,Pakistan
8800866,2020-04-01,6695.779724116173,44005284,Turkey
8800863,2023-02-01,471.90779576052535,44005280,Bangladesh
8800864,2022-01-01,4481.19374222644,44005289,Pakistan
8800865,2022-12-01,2403.209196356831,44005285,Pakistan
8800863,2022-01-01,574.9530367079627,44005282,India
8800862,2022-12-01,1474.5042156624331,44005282,Pakistan
8800863,2022-02-01,565.8152140472595,44005283,India
8800867,2024-08-01,313.6964747322936,44005285,Bangladesh
8800865,2023-03-01,17077.838272414276,44005284,Bangladesh
8800868,2023-01-01,6887.7022618528945,44005282,Turkey
8800865,2024-08-01,2323.520587167016,44005287,Pakistan
8800865,2022-05-01,13266.43487691688,44005281,Bangladesh
8800867,2021-03-01,1524.3789020875006,44005289,Pakistan
8800865,2024-09-01,16949.09462872107,44005285,Bangladesh
8800863,2023-08-01,513.6734766337809,44005280,Pakistan
8800870,2021-12-01,534.4539658644326,44005281,Bangladesh
8800871,2024-10-01,15540.422982369799,44005288,Bangladesh
8800864,2022-04-01,38489.0384712666,44005284,Bangladesh
8800862,2024-05-01,6283.555371857932,44005286,Bangladesh
8800863,2020-05-01,2431.8938016192706,44005283,Pakistan
8800866,2023-06-01,1327.64680330385,44005283,India
8800866,2020-06-01,1279.4649691955442,44005280,Pakistan
8800869,2021-08-01,1297.231751902999,44005289,Pakistan
8800864,2020-09-01,34548.351292274194,44005285,Pakistan
8800868,2024-10-01,32498.21505825321,44005283,Pakistan
8800867,2020-09-01,1828.4177583879898,44005285,Pakistan
8800870,2021-05-01,2998.677322259036,44005282,India
8800865,2021-11-01,17260.843433520553,44005289,Pakistan
8800871,2022-09-01,19809.503668763555,44005287,Bangladesh
8800867,2020-06-01,293.72518865737084,44005287,Bangladesh
8800864,2023-08-01,5020.574102440244,44005280,Pakistan
8800866,2022-07-01,1328.6451810126778,44005281,Bangladesh
8800862,2020-03-01,6233.604340242072,44005280,Bangladesh
8800863,2020-09-01,3899.8351269139853,44005280,Pakistan
8800867,2023-05-01,2670.539538056323,44005281,Turkey
8800862,2023-01-01,975.277163171201,44005283,Pakistan
8800863,2022-03-01,2954.2380974794974,44005284,Pakistan
